[09:49:57 ::1]  () :insert into TEST_DATA_RES (PAGE_CODE, COLUMN1, CREATE_DATE, SYSTEM_TYPE, PK_ID) values ('AUD3I010', '&pageCode=AUD3I010&subPageCode=&systemCode=1&pccCivilGen=1353665978&toPersonId=1489900129401', '2024-03-06', '1', '26034')
[17:27:42 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23665001', '2017-11-20', '09:55:51', ' วันที่ 20/11/2560 ออกเพื่อดำเนินการ เสนอคุณจิติยา/เอกลักษณ์', '3927', '8430', '58570', '86083', '439891')
[17:27:43 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23665211', '2017-11-20', '09:58:23', ' วันที่ 20/11/2560 ออกเพื่อดำเนินการ เสนอคุณจิติยา/เอกลักษณ์', '3927', '8430', '58570', '86083', '439892')
[17:27:43 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23705750', '2017-11-21', '10:14:12', ' วันที่ 21/11/2560 ออกเพื่อดำเนินการ ส่งแมท ทำบัญชี', '3927', '8430', '58570', '86083', '439893')
[17:27:43 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23869126', '2017-11-27', '10:08:43', 'นิติกรพิจารณา ', '3927', '8430', '58570', '86083', '439894')
[17:27:43 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23869230', '2017-11-27', '10:10:07', 'แจกสำนวนให้นักบัญชี', '3927', '8430', '58570', '86083', '439895')
[17:27:43 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('23962258', '2017-11-29', '13:28:41', 'ตรวจสอบความถูกต้องแล้ว', '3927', '8430', '58570', '86083', '439896')
[17:27:44 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('24855929', '2018-01-05', '10:00:59', 'นายเทิดศักดิ์ ประไพพันธ์สถานะเป็น ตัวแทนเจ้าหนี้ตามคำพิพากษาแถลงขอให้เจ้าพนักงานบังคับคดีดำเนินการ ตามคำร้องที่ 600/2561 รายละเอียดดังนี้ ', '3927', '8430', '58570', '86083', '439897')
[17:27:44 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('24855930', '2018-01-05', '10:00:59', 'ขอรับเงินที่ส่งตามอายัด(แสดงบัญชีรับ-จ่ายเงิน)', '3927', '8430', '58570', '86083', '439898')
[17:27:44 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('24861161', '2018-01-05', '11:06:39', 'ออกใบสั่งจ่าย เลขที่ 056/0008057 วันที่ 5 มกราคม พ.ศ.2561', '3927', '8430', '58570', '86083', '439899')
[17:27:44 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('25021480', '2018-01-11', '09:15:41', ' วันที่ 11/01/2561 ออกเพื่อดำเนินการ ส่งพี่แมท เพื่อคืนห้องเก็บ /ธนกฤต', '3927', '8430', '58570', '86083', '439900')
[17:27:44 ::1]  () :delete from WH_CIVIL_TRANSACTION where 1=1 and WH_CIVIL_ID = '3927' and PCC_CASE_RECV_GEN = '86083'
[17:27:44 ::1]  () :insert into WH_CIVIL_TRANSACTION (SETUP_DATE, DOSS, SEND_DATE, FROM_DEPT, RECV_DOSS_DATE, TO_DEPT, PROCESS_DESC, REMARK, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2013-11-21', 'ส่งให้ศาลอื่นบังคับคดีแทน', '2017-11-27', 'งานบังคับคดี สำนักงานบังคับคดีแพ่งกรุงเทพมหานคร 1', '2017-11-27', 'งานการบัญชีและการเงิน สำนักงานบังคับคดีแพ่งกรุงเทพมหานคร 1', 'ทำบัญชีแสดงรายการรับ - จ่าย สำนวนยึด', '', '3927', '8430', '58570', '86083', '28459')
[17:27:46 ::1]  () :delete from WH_CIVIL_EDOC where 1=1 and WH_CIVIL_ID = '3927' and PCC_CASE_RECV_GEN = '86083'
[17:27:46 ::1]  () :insert into WH_CIVIL_DOSS (ACCOUNT_NO, DOSS_CONTROL, DOSS_CONTROL_GEN, DOSS_CODE, DOSS_OWNER_ID, DOSS_OWNER_NAME, DOSS_REV_NO, DOSS_REV_YEAR, DOSS_DEPT_CODE, DOSS_DEPT_NAME, WH_CIVIL_ID, PCC_CASE_RECV_GEN, DOSS_ID) values ('5710000615', 'ยึด', '60267', '101', '', '', '6975', '2556', '0902010800000', 'สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', '3927', '147633', '8431')
[17:27:47 ::1]  () :delete from WH_CIVIL_ROUTE where 1=1 and WH_CIVIL_ID = '3927' and DOSS_CONTROL_GEN = '60267'
[17:27:47 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1314714', '2013-11-27', '00:00:00', 'ตั้งสำนวนยึด', '3927', '8431', '60267', '147633', '439901')
[17:27:47 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1314773', '2013-11-27', '00:00:00', 'ตั้งเลขบัญชี เลขที่ 5710000615', '3927', '8431', '60267', '147633', '439902')
[17:27:47 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1314795', '2013-11-27', '00:00:00', 'ออกใบเสร็จ เลขที่ 059/0009387 วันที่ 28 พฤศจิกายน พ.ศ.2556', '3927', '8431', '60267', '147633', '439903')
[17:27:47 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1315044', '2013-11-27', '00:00:00', 'จ่ายคิว', '3927', '8431', '60267', '147633', '439904')
[17:27:48 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1315045', '2013-11-27', '00:00:00', 'กำหนดนางสาวพจนีย์ ใจยิ้มเป็นเจ้าของสำนวนคดีหมายเลขแดงที่ ผบ3662/2555', '3927', '8431', '60267', '147633', '439905')
[17:27:48 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1315056', '2013-11-27', '00:00:00', 'บันทึกคำร้องขอ ยึดสิ่งปลูกสร้าง, ที่ดิน', '3927', '8431', '60267', '147633', '439906')
[17:27:48 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1315064', '2013-11-27', '00:00:00', 'เก็บเอกสารสิทธิ์ ที่ดิน ชนิดเอกสารสิทธิ์ โฉนด เลขที่เอกสารสิทธิ์ 1879/2556 โฉนด', '3927', '8431', '60267', '147633', '439907')
[17:27:48 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1315194', '2013-11-27', '00:00:00', 'ยืนยันการยึด ที่ดิน แปลงที่ 1 โฉนด เลขที่ 9014 เลขที่ดิน 45 หน้าสำรวจ 2511 เล่มที่ 91 เลขหน้า 14 ตำบลคูคต(คลองหกวาสายล่างฝั่งเหนือ) อำเภอลำลูกกา จังหวัดปทุมธานี(ธัญบุรี)', '3927', '8431', '60267', '147633', '439908')
[17:27:48 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1315195', '2013-11-27', '00:00:00', 'ยืนยันการยึด สิ่งปลูกสร้าง สิ่งปลูกสร้างเลขที่ 73/28 ตำบลคูคต อำเภอลำลูกกา จังหวัดปทุมธานี', '3927', '8431', '60267', '147633', '439909')
[17:27:48 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1327663', '2013-11-29', '00:00:00', 'ออกใบสั่งจ่าย เลขที่ 032/0007872 วันที่ 29 พฤศจิกายน พ.ศ.2556', '3927', '8431', '60267', '147633', '439910')
[17:27:49 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1358114', '2013-12-06', '00:00:00', ' วันที่ 06/12/2556 ออกเพื่อดำเนินการ รอผลหมาย (ยึด)', '3927', '8431', '60267', '147633', '439911')
[17:27:49 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1483814', '2013-12-26', '00:00:00', 'ยืนยันการยึด ที่ดิน แปลงที่ 1 โฉนด เลขที่ 9014 เลขที่ดิน 45 หน้าสำรวจ 2511 เล่มที่ 91 เลขหน้า 14 ตำบลคูคต(คลองหกวาสายล่างฝั่งเหนือ) อำเภอลำลูกกา จังหวัดปทุมธานี(ธัญบุรี)', '3927', '8431', '60267', '147633', '439912')
[17:27:49 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1483815', '2013-12-26', '00:00:00', 'ยืนยันการยึด สิ่งปลูกสร้าง สิ่งปลูกสร้างเลขที่ 73/28 ตำบลคูคต อำเภอลำลูกกา จังหวัดปทุมธานี', '3927', '8431', '60267', '147633', '439913')
[17:27:49 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('1484351', '2013-12-26', '00:00:00', ' วันที่ 26/12/2556 ออกเพื่อดำเนินการ เสนอตรวจสอบผลการยึด/ขอขาย', '3927', '8431', '60267', '147633', '439914')
[17:27:49 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2343870', '2014-05-14', '00:00:00', 'วันที่ศาลมีคำสั่ง 01/05/2557 ศาลแพ่ง ศาลชั้นต้น เรื่อง ขออนุญาตขายทอดตลาด ผลการพิจารณา อนุญาต', '3927', '8431', '60267', '147633', '439915')
[17:27:50 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2449468', '2014-05-27', '00:00:00', 'ศาลมีคำสั่งอนุญาตขาย ที่ดิน แปลงที่ 1 โฉนด เลขที่ 9014 เลขที่ดิน 45 หน้าสำรวจ 2511 เล่มที่ 91 เลขหน้า 14 ตำบลคูคต(คลองหกวาสายล่างฝั่งเหนือ) อำเภอลำลูกกา จังหวัดปทุมธานี(ธัญบุรี)', '3927', '8431', '60267', '147633', '439916')
[17:27:50 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2449469', '2014-05-27', '00:00:00', 'ส่ง ที่ดิน แปลงที่ 1 โฉนด เลขที่ 9014 เลขที่ดิน 45 หน้าสำรวจ 2511 เล่มที่ 91 เลขหน้า 14 ตำบลคูคต(คลองหกวาสายล่างฝั่งเหนือ) อำเภอลำลูกกา จังหวัดปทุมธานี(ธัญบุรี)เพื่อขายทอดตลาด', '3927', '8431', '60267', '147633', '439917')
[17:27:50 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2449470', '2014-05-27', '00:00:00', 'ศาลมีคำสั่งอนุญาตขาย สิ่งปลูกสร้าง สิ่งปลูกสร้างเลขที่ 73/28 ตำบลคูคต อำเภอลำลูกกา จังหวัดปทุมธานี', '3927', '8431', '60267', '147633', '439918')
[17:27:50 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2449471', '2014-05-27', '00:00:00', 'ส่ง สิ่งปลูกสร้าง สิ่งปลูกสร้างเลขที่ 73/28 ตำบลคูคต อำเภอลำลูกกา จังหวัดปทุมธานีเพื่อขายทอดตลาด', '3927', '8431', '60267', '147633', '439919')
[17:27:51 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2509841', '2014-06-03', '00:00:00', 'แปลงที่ 1 โฉนด เลขที่ 9014 เลขที่ดิน 45 หน้าสำรวจ 2511 เล่มที่ 91 เลขหน้า 14 ตำบลคูคต(คลองหกวาสายล่างฝั่งเหนือ) อำเภอลำลูกกา จังหวัดปทุมธานี(ธัญบุรี) ปลอดจำนอง', '3927', '8431', '60267', '147633', '439920')
[17:27:51 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2509842', '2014-06-03', '00:00:00', 'สิ่งปลูกสร้างเลขที่ 73/28 ตำบลคูคต อำเภอลำลูกกา จังหวัดปทุมธานี ปลอดจำนอง', '3927', '8431', '60267', '147633', '439921')
[17:27:51 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2509844', '2014-06-03', '00:00:00', 'ร่างประกาศ สำนวนคดีหมายเลขแดงที่ ผบ3662/2555', '3927', '8431', '60267', '147633', '439922')
[17:27:51 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2509889', '2014-06-03', '00:00:00', 'กำหนดหลักประกัน ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) ', '3927', '8431', '60267', '147633', '439923')
[17:27:51 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2509906', '2014-06-03', '00:00:00', 'กำหนดสถานที่จำหน่าย ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) ', '3927', '8431', '60267', '147633', '439924')
[17:27:52 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2528871', '2014-06-04', '00:00:00', 'จัดล๊อต 23/2557 ชุด 23 ที่ดินพร้อมสิ่งปลูกสร้าง เลขที่โฉนด 9014 ,ตั้งอยู่เลขที่ 73/28 ขายวันที่3 กันยายน 2557,24 กันยายน 2557,15 ตุลาคม 2557,5 พฤศจิกายน 2557', '3927', '8431', '60267', '147633', '439925')
[17:27:52 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2529324', '2014-06-04', '00:00:00', 'ส่งให้ฝ่ายพิมพ์ประกาศล็อต 23/2557 ชุด 23 ', '3927', '8431', '60267', '147633', '439926')
[17:27:52 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2530096', '2014-06-05', '00:00:00', 'กำหนดรูปแบบประกาศ ของสำนวนคดีหมายเลขแดงที่ ผบ3662/2555', '3927', '8431', '60267', '147633', '439927')
[17:27:52 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2530141', '2014-06-05', '00:00:00', ' วันที่ 05/06/2557 ออกเพื่อดำเนินการ เข้าร่างขายชุดที่ 23/57', '3927', '8431', '60267', '147633', '439928')
[17:27:52 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('4434828', '2014-12-16', '00:00:00', 'จัดล๊อต 8/2558 ชุด 8 ที่ดินพร้อมสิ่งปลูกสร้าง เลขที่โฉนด 9014 ,ตั้งอยู่เลขที่ 73/28 ขายวันที่18 มีนาคม 2558,8 เมษายน 2558,29 เมษายน 2558,20 พฤษภาคม 2558', '3927', '8431', '60267', '147633', '439929')
[17:27:53 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('4435131', '2014-12-16', '00:00:00', 'ส่งให้ฝ่ายพิมพ์ประกาศล็อต 8/2558 ชุด 8 ', '3927', '8431', '60267', '147633', '439930')
[17:27:53 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('4435494', '2014-12-17', '00:00:00', 'กำหนดรูปแบบประกาศ ของสำนวนคดีหมายเลขแดงที่ ผบ3662/2555', '3927', '8431', '60267', '147633', '439931')
[17:27:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('5052460', '2015-02-14', '00:00:00', ' วันที่ 16/02/2558 ออกเพื่อดำเนินการ ส่งเบิกค่าป่วย', '3927', '8431', '60267', '147633', '439932')
[17:27:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('6380183', '2015-06-16', '00:00:00', ' วันที่ 16/06/2558 ออกเพื่อดำเนินการ หมายเรียกโจทก์วางเงินฯ', '3927', '8431', '60267', '147633', '439933')
[17:27:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('6532303', '2015-06-25', '00:00:00', ' วันที่ 25/06/2558 ออกเพื่อดำเนินการ เก็บชั้นขาย', '3927', '8431', '60267', '147633', '439934')
[17:27:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('6785661', '2015-07-16', '00:00:00', ' วันที่ 16/07/2558 ออกเพื่อดำเนินการ ผู้แทนโจทก์(ณรงค์ศักดิ์) แถลงวางเงินค่าใช้จ่าย 5000.- สำนวนเสนอนิติกร', '3927', '8431', '60267', '147633', '439935')
[17:27:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('6785873', '2015-07-16', '00:00:00', 'ออกใบเสร็จ เลขที่ 025/0009399 วันที่ 16 กรกฎาคม พ.ศ.2558', '3927', '8431', '60267', '147633', '439936')
[17:27:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('7732635', '2015-09-28', '00:00:00', 'จัดล๊อต 26/2558 ชุด 26 ที่ดินพร้อมสิ่งปลูกสร้าง เลขที่โฉนด 9014 ,ตั้งอยู่เลขที่ 73/28 ขายวันที่18 ธันวาคม 2558,8 มกราคม 2559,29 มกราคม 2559,19 กุมภาพันธ์ 2559', '3927', '8431', '60267', '147633', '439937')
[17:27:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('7764947', '2015-09-30', '14:02:33', 'ส่งให้ฝ่ายพิมพ์ประกาศล็อต 26/2558 ชุด 26 ', '3927', '8431', '60267', '147633', '439938')
[17:27:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('8314988', '2015-11-09', '00:00:00', 'ออกใบสั่งจ่าย เลขที่ 092/0005763 วันที่ 9 พฤศจิกายน พ.ศ.2558', '3927', '8431', '60267', '147633', '439939')
[17:27:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('8847725', '2015-12-18', '11:52:51', ' วันที่ 18/12/2558 ออกเพื่อดำเนินการ ส่งฟร้อนต์', '3927', '8431', '60267', '147633', '439940')
[17:27:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('8858493', '2015-12-18', '00:00:00', ' วันที่ 18/12/2558 ออกเพื่อดำเนินการ คืนเจ้าของสำนวน', '3927', '8431', '60267', '147633', '439941')
[17:27:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('9418681', '2016-02-01', '08:50:37', ' วันที่ 01/02/2559 ออกเพื่อดำเนินการ สำนวนอยู่โต๊ะ(พจนีย์)', '3927', '8431', '60267', '147633', '439942')
[17:27:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('10157874', '2016-03-17', '00:00:00', ' วันที่ 17/03/2559 ออกเพื่อดำเนินการ รอร่างขาย', '3927', '8431', '60267', '147633', '439943')
